"","sector","StartDate","Category","activity","Indicator","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"13906","FOOD","01/02/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","Camps","Girls","WFP","Camp    - ","Direct appeal","WFP","Yes","5","2",66,"Individual","Zaatari Camp (all district)","North","Camp"
"13907","FOOD","01/05/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1712",2,"Individual","Zarqa Governorate","North","Urban"
"13908","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",5,"Individual","Irbid Governorate","North","Camp"
"13909","FOOD","01/11/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Women","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1712",6,"Individual","Zarqa Governorate","North","Urban"
"13910","FOOD","01/12/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Women","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1707",2,"Individual","Irbid Governorate","North","Urban"
"13911","FOOD","01/11/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","Camps","Girls","SC Jordan","Camp    - ","Indirect appeal","WFP","Yes","5","2",40,"Individual","Zaatari Camp (all district)","North","Camp"
"13912","FOOD","01/01/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",5,"Individual","Irbid Governorate","North","Urban"
"13913","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","Camps","Girls","WFP","Camp    - ","Direct appeal","WFP","Yes","5","2",40,"Individual","Zaatari Camp (all district)","North","Camp"
"13914","FOOD","01/01/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",1,"Individual","Irbid Governorate","North","Camp"
"13915","FOOD","01/03/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1712",3,"Individual","Zarqa Governorate","North","Urban"
"13916","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","JARASH","Girls","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","1","1708",2,"Individual","Jarash Governorate","North","Urban"
"13917","FOOD","01/05/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","TAFILAH","Boys","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","3","1706",1,"Individual","Tafileh Governorate","South","Camp"
"13918","FOOD","01/11/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","JARASH","Women","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1708",1,"Individual","Jarash Governorate","North","Urban"
"13919","FOOD","01/05/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",2,"Individual","Liwa ar Ramtha","North","Urban"
"13920","FOOD","01/05/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1712",3,"Individual","Zarqa Governorate","North","Camp"
"13921","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","Camps","Girls","WFP","Camp    - ","Direct appeal","WFP","Yes","5","2",6,"Individual","Azraq Camp","North","Camp"
"13922","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1711",4,"Individual","Mafraq Governorate","North","Camp"
"13923","FOOD","01/10/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","JARASH","Women","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1708",2,"Individual","Jarash Governorate","North","Urban"
"13924","FOOD","01/05/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","2","1705",25,"Individual","Amman Governorate","Center","Urban"
"13925","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",4,"Individual","Liwa ar Ramtha","North","Urban"
"13926","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","2","1705",24,"Individual","Amman Governorate","Center","Urban"
"13927","FOOD","01/04/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Boys","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1711",2,"Individual","Mafraq Governorate","North","Camp"
"13928","FOOD","01/11/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Women","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","2","1705",6,"Individual","Amman Governorate","Center","Urban"
"13929","FOOD","01/02/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",1,"Individual","Irbid Governorate","North","Camp"
"13930","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1712",2,"Individual","Zarqa Governorate","North","Camp"
"13931","FOOD","01/02/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1711",3,"Individual","Mafraq Governorate","North","Urban"
"13932","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1711",3,"Individual","Mafraq Governorate","North","Camp"
"13933","FOOD","01/10/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Women","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1712",7,"Individual","Zarqa Governorate","North","Urban"
"13934","FOOD","01/05/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","Camps","Girls","WFP","Camp    - ","Direct appeal","WFP","Yes","5","2",76,"Individual","Zaatari Camp (all district)","North","Camp"
"13935","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","JARASH","Boys","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","1","1708",3,"Individual","Jarash Governorate","North","Camp"
"13936","FOOD","01/02/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1712",5,"Individual","Zarqa Governorate","North","Urban"
"13937","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",3,"Individual","Liwa ar Ramtha","North","Camp"
"13938","FOOD","01/05/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",10,"Individual","Liwa ar Ramtha","North","Urban"
"13939","FOOD","01/05/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",5,"Individual","Irbid Governorate","North","Camp"
"13940","FOOD","01/01/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1711",2,"Individual","Mafraq Governorate","North","Urban"
"13941","FOOD","01/05/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",22,"Individual","Irbid Governorate","North","Urban"
"13942","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","Camps","Girls","WFP","Camp    - ","Direct appeal","WFP","Yes","5","2",41,"Individual","Zaatari Camp (all district)","North","Camp"
"13943","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",5,"Individual","Irbid Governorate","North","Camp"
"13944","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","JARASH","Women","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","1","1708",1,"Individual","Jarash Governorate","North","Urban"
"13945","FOOD","01/04/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Women","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","2","1705",30,"Individual","Amman Governorate","Center","Urban"
"13946","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1712",1,"Individual","Zarqa Governorate","North","Urban"
"13947","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","KARAK","Boys","WFP","Camp OtherUrban areas - ","Direct appeal","WFP","Yes","3","1704",1,"Individual","Karak Governorate","South","Camp"
"13948","FOOD","01/02/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","2","1705",7,"Individual","Amman Governorate","Center","Camp"
"13949","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AQABAH","Women","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","3","1703",2,"Individual","Aqaba Governorate","South","Urban"
"13950","FOOD","01/03/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","2","1705",11,"Individual","Amman Governorate","Center","Urban"
"13951","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","JARASH","Boys","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","1","1708",1,"Individual","Jarash Governorate","North","Camp"
"13952","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1711",5,"Individual","Mafraq Governorate","North","Camp"
"13953","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",1,"Individual","Irbid Governorate","North","Camp"
"13954","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",25,"Individual","Irbid Governorate","North","Urban"
"13955","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",6,"Individual","Liwa ar Ramtha","North","Urban"
"13956","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",1,"Individual","Liwa ar Ramtha","North","Urban"
"13957","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",4,"Individual","Irbid Governorate","North","Urban"
"13958","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1711",11,"Individual","Mafraq Governorate","North","Urban"
"13959","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","2","1705",18,"Individual","Amman Governorate","Center","Urban"
"13960","FOOD","01/01/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","2","1705",5,"Individual","Amman Governorate","Center","Urban"
"13961","FOOD","01/01/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1712",2,"Individual","Zarqa Governorate","North","Camp"
"13962","FOOD","01/12/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","Camps","Girls","SC Jordan","Camp    - ","Indirect appeal","WFP","Yes","5","2",36,"Individual","Zaatari Camp (all district)","North","Camp"
"13963","FOOD","01/05/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","2","1705",7,"Individual","Amman Governorate","Center","Camp"
"13964","FOOD","01/12/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Women","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1711",2,"Individual","Mafraq Governorate","North","Urban"
"13965","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",1,"Individual","Liwa ar Ramtha","North","Urban"
"13966","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","Camps","Girls","WFP","Camp    - ","Direct appeal","WFP","Yes","5","2",58,"Individual","Zaatari Camp (all district)","North","Camp"
"13967","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1712",6,"Individual","Zarqa Governorate","North","Urban"
"13968","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1711",17,"Individual","Mafraq Governorate","North","Urban"
"13969","FOOD","01/04/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Girls","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1707",8,"Individual","Liwa ar Ramtha","North","Urban"
"13970","FOOD","01/01/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1712",2,"Individual","Zarqa Governorate","North","Urban"
"13971","FOOD","01/04/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Girls","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1712",4,"Individual","Zarqa Governorate","North","Urban"
"13972","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1711",39,"Individual","Mafraq Governorate","North","Urban"
"13973","FOOD","01/11/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Women","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1711",8,"Individual","Mafraq Governorate","North","Urban"
"13974","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1712",1,"Individual","Zarqa Governorate","North","Urban"
"13975","FOOD","01/03/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","2","1705",25,"Individual","Amman Governorate","Center","Urban"
"13976","FOOD","01/12/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Girls","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1707",3,"Individual","Irbid Governorate","North","Urban"
"13977","FOOD","01/05/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","KARAK","Women","WFP","Camp OtherUrban areas - ","Direct appeal","WFP","Yes","3","1704",1,"Individual","Karak Governorate","South","Urban"
"13978","FOOD","01/10/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Women","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1711",7,"Individual","Mafraq Governorate","North","Urban"
"13979","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","JARASH","Girls","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","1","1708",5,"Individual","Jarash Governorate","North","Urban"
"13980","FOOD","01/02/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1711",4,"Individual","Mafraq Governorate","North","Urban"
"13981","FOOD","01/10/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Women","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1707",6,"Individual","Liwa ar Ramtha","North","Urban"
"13982","FOOD","01/04/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Women","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1707",15,"Individual","Liwa ar Ramtha","North","Urban"
"13983","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","KARAK","Girls","WFP","Camp OtherUrban areas - ","Direct appeal","WFP","Yes","3","1704",1,"Individual","Karak Governorate","South","Urban"
"13984","FOOD","01/04/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AJLOUN","Boys","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1701",2,"Individual","Ajlun Governorate","North","Camp"
"13985","FOOD","01/02/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",11,"Individual","Irbid Governorate","North","Urban"
"13986","FOOD","01/04/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Women","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1712",2,"Individual","Zarqa Governorate","North","Urban"
"13987","FOOD","01/04/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Boys","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1712",3,"Individual","Zarqa Governorate","North","Camp"
"13988","FOOD","01/04/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Boys","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1707",1,"Individual","Irbid Governorate","North","Camp"
"13989","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","JARASH","Women","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","1","1708",9,"Individual","Jarash Governorate","North","Urban"
"13990","FOOD","01/04/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Women","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1707",18,"Individual","Irbid Governorate","North","Urban"
"13991","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","JARASH","Women","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","1","1708",11,"Individual","Jarash Governorate","North","Urban"
"13992","FOOD","01/12/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Women","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1712",1,"Individual","Zarqa Governorate","North","Urban"
"13993","FOOD","01/03/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","Camps","Girls","WFP","Camp    - ","Direct appeal","WFP","Yes","5","2",2453,"Individual","Zaatari Camp (all district)","North","Camp"
"13994","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","JARASH","Boys","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","1","1708",1,"Individual","Jarash Governorate","North","Camp"
"13995","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",10,"Individual","Liwa ar Ramtha","North","Urban"
"13996","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1711",14,"Individual","Mafraq Governorate","North","Urban"
"13997","FOOD","01/02/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","2","1705",12,"Individual","Amman Governorate","Center","Urban"
"13998","FOOD","01/10/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Girls","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1707",1,"Individual","Irbid Governorate","North","Urban"
"13999","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","2","1705",32,"Individual","Amman Governorate","Center","Urban"
"14000","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",2,"Individual","Liwa ar Ramtha","North","Camp"
"14001","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","JARASH","Girls","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","1","1708",2,"Individual","Jarash Governorate","North","Urban"
"14002","FOOD","01/12/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Women","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1707",7,"Individual","Liwa ar Ramtha","North","Urban"
"14003","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1711",4,"Individual","Mafraq Governorate","North","Urban"
"14004","FOOD","01/04/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Girls","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1711",4,"Individual","Mafraq Governorate","North","Urban"
"14005","FOOD","01/10/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Girls","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1711",2,"Individual","Mafraq Governorate","North","Urban"
"14006","FOOD","01/02/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",2,"Individual","Liwa ar Ramtha","North","Urban"
"14007","FOOD","01/05/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","JARASH","Women","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","1","1708",6,"Individual","Jarash Governorate","North","Urban"
"14008","FOOD","01/01/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","2","1705",15,"Individual","Amman Governorate","Center","Urban"
"14009","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1711",6,"Individual","Mafraq Governorate","North","Urban"
