"","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","Indicator","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","StartDate","men","women","boy","girl","Gender","SiteType"
"2425","Amman",818978867,4082,368868085,"Liwa Qasabat Amman",924,"CVT","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23734,26,"Number of clinical secondary mental health consultations provided to Syrian girls under 18 in urban setting","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","Central","Qasabat Amman",,,,"CVT Center located in Al Hashmi Al Shamali (North Hashmi).
Number of newly registered clients per month (number of ongoing clients from previous months who were provided services during the reporting month are not including to avoid that the same clients be counted more than once). 
Age group cut-point is 18 years old (girls/boys are below 18 Y/O; women/men are 18 and above). 
The category ""Men - Other affected Population"" is lacking. In January 2014, 33 ""men - other affected population"" registered with CVT in Amman.
(Funding resources: BPRM; USAID; UNVFTV; Others)","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/05/2014","Men","","","Girls","GirlsMen","   Urban areas - "
"2427","Amman",1619429041,4079,368868085,"Liwa Qasabat Amman",262,"MEDAIR","4.  Infant feeding practise promotion","HEALTH-1. Primary Healthcare Access",23716,159,"# caregivers/ mothers reached with IYCF services","2014-06",1064,"RRP6 - Performance Indicators","#","2014-06","Central","Qasabat Amman",,,,"","Direct appeal","MEDAIR","Yes"," "," "," ","Urban areas","1. Primary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/06/2014","","","","","","   Urban areas - "
"2428","Amman",654304370,4082,335621882,"Amman Governorate",249,"WHO","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23736,32,"Number of clinical secondary mental health consultations provided to Syrian women 18 and over in urban setting","2014-11",1064,"RRP6 - Performance Indicators","Individual","2014-11","Central",,,,,"Support the provision of comprehensive mental health services through the bio-psychosocial, multidisciplinary model at 2 MoH outpatient facilities.","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/11/2014","Men","Women","","","WomenMen","   Urban areas - "
"2431","Amman",204867893,4082,335621882,"Amman Governorate",775,"IFH/NHF ","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23741,100,"Number of clinical secondary mental health consultations provided to men 18 and over (non Syrian)","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","Central",,,,,"Project Title: Provision of multidisciplinary services for Refugees and Asylum Seekers in Jordan (Syrian) 
Target group:
1-the vulnerable group of Syrian refugee families registered with the UNHCR, especially those with special needs, women, children, the elderly in the community and in the refugee camps.
2-The Community based organizations CBO’s Implementing partners and
Funded By: The UN Refugee Agency UNHCR
Activities:
1-To provide rehabilitation services and psycho-social support for children with disabilities from mental disabilities and physical- minor to moderate-, learning difficulties and problems of language and speech therapy, and physical therapy sessions. And provide advising sessions for their parents. And provide children in need with hearing aids.
2-Screeninng for cases and to be  identified and provide with basic and advanced  psychological sessions awareness-raising sessions.
3-Separated children: educational sessions and support groups for separated and unaccompanied children ,workshops, and various activities.
4-To strengthen the local community and build the capacity of workers at CBO’s and volunteer training, committees,  have cac meetings 
5-Provide psychological and social services for abused women in the community (sexual violence and gender based violence GBV) as well screening for cases of women subjected to violence on the basis of gender-based, and refer cases to specialized care to provide counseling sessions (medical, social, psychological and legal) for those women.
6- Provide psychological and social services individual and groups sessions (basic and advanced, referral) for those who are having psychological problems ( like bed wetting for children adjustment problems for adults…etc) concentrating on child protection( cp) :prevention, procedures, response, referrals, trainings and workshops
7- cfs for children","Indirect appeal","UNHCR","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/05/2014","Men","","","","Men","   Urban areas - "
"2432","Amman",654304370,4082,335621882,"Amman Governorate",249,"WHO","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23735,30,"Number of clinical secondary mental health consultations provided to Syrian boys under 18 in urban setting","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","Central",,,,,"Support the provision of comprehensive mental health services through the bio-psychosocial, multidisciplinary model at 2 MoH outpatient facilities.","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/03/2014","Men","","Boys","","BoysMen","   Urban areas - "
"2437","Amman",1619429041,4079,368868085,"Liwa Qasabat Amman",262,"MEDAIR","4.  Infant feeding practise promotion","HEALTH-1. Primary Healthcare Access",23716,273,"# caregivers/ mothers reached with IYCF services","2014-01",1064,"RRP6 - Performance Indicators","#","2014-01","Central","Qasabat Amman",,,,"","Direct appeal","MEDAIR","Yes"," "," "," ","Urban areas","1. Primary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/01/2014","","","","","","   Urban areas - "
"2438","Amman",1227533273,4077,335621882,"Amman Governorate",729,"JHAS","2. Reproductive Health: Comprehensive service","HEALTH-1. Primary Healthcare Access",23701,122,"Number of antenatal consultations provided to Syrian women 18 and over in urban setting that month","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","Central",,,,," provision of reproductive health services and emergency obstetric and newborn care
reported figures reflect program implementation within JHAS/UNHCR clinic in amman","Indirect appeal","UNFPA","Yes"," "," "," ","Urban areas","1. Primary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/04/2014","Men","Women","","","WomenMen","   Urban areas - "
"2439","Amman",444744196,4077,335621882,"Amman Governorate",775,"IFH/NHF ","2. Reproductive Health: Comprehensive service","HEALTH-1. Primary Healthcare Access",23701,216,"Number of antenatal consultations provided to Syrian women 18 and over in urban setting that month","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","Central",,,,,"Objective: 
Provide quality comprehensive RH services and promote reproductive health rights

Target groups: 
Refugee and Host community (30%) women, men, girls and boys in Amman (Sweileh and Al Hashmi)

Description of the Project:
IFH will provide critical outreach activities targeting Syrian refugees within the host community to disseminate information on the availability and type of services available to Syrians, and increase access to quality RH and GBV services.

Activities include:
- Conduct awareness activities on RH & GBV
- Provision of RH related medical \ counseling services
- Perform specialized home visits
- Distribution of IEC material
- Conduct campaigns on RH & GBV

","Indirect appeal","UNFPA","Yes"," "," "," ","Urban areas","1. Primary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/08/2014","Men","Women","","","WomenMen","   Urban areas - "
"2441","Amman",303503284,4084,335621882,"Amman Governorate",311,"HI","4. Physical rehab. for injured persons","HEALTH-2. Secondary Healthcare Access",23750,206,"Number of rehabilitation sessions conducted by a Physical Therapist and/or Occupational Therapist provided to Syrian men 18 and over in urban setting","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","Central",,,,,"","Direct appeal","None","Yes"," "," ","Other"," ","2. Secondary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/12/2014","Men","","","","Men","  Other  - "
"2442","Amman",818978867,4082,368868085,"Liwa Qasabat Amman",924,"CVT","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23735,46,"Number of clinical secondary mental health consultations provided to Syrian boys under 18 in urban setting","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","Central","Qasabat Amman",,,,"CVT Center located in Al Hashmi Al Shamali (North Hashmi).
Number of newly registered clients per month (number of ongoing clients from previous months who were provided services during the reporting month are not including to avoid that the same clients be counted more than once). 
Age group cut-point is 18 years old (girls/boys are below 18 Y/O; women/men are 18 and above). 
The category ""Men - Other affected Population"" is lacking. In January 2014, 33 ""men - other affected population"" registered with CVT in Amman.
(Funding resources: BPRM; USAID; UNVFTV; Others)","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/04/2014","Men","","Boys","","BoysMen","   Urban areas - "
"2448","Amman",301394546,4080,335621882,"Amman Governorate",249,"WHO","5. Improve access to mental health service","HEALTH-1. Primary Healthcare Access",23717,5,"# number of facilities providing mental health services during this month","2014-02",1064,"RRP6 - Performance Indicators","#","2014-02","Central",,,,,"Support the integration of mental health in PHC through the delivery of mhGAP supervision and provision of tools to 16 facilities in Amman, Mafraq, Irbid and Ramtha, in coordination with MOH Mental Health Unit. 

Target is 8 additional PHC facilities, bringing total number to 24 facilities (country-wide).","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Primary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/02/2014","Men","","","","Men","   Urban areas - "
"2449","Amman",204867893,4082,335621882,"Amman Governorate",775,"IFH/NHF ","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23741,28,"Number of clinical secondary mental health consultations provided to men 18 and over (non Syrian)","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","Central",,,,,"Project Title: Provision of multidisciplinary services for Refugees and Asylum Seekers in Jordan (Syrian) 
Target group:
1-the vulnerable group of Syrian refugee families registered with the UNHCR, especially those with special needs, women, children, the elderly in the community and in the refugee camps.
2-The Community based organizations CBO’s Implementing partners and
Funded By: The UN Refugee Agency UNHCR
Activities:
1-To provide rehabilitation services and psycho-social support for children with disabilities from mental disabilities and physical- minor to moderate-, learning difficulties and problems of language and speech therapy, and physical therapy sessions. And provide advising sessions for their parents. And provide children in need with hearing aids.
2-Screeninng for cases and to be  identified and provide with basic and advanced  psychological sessions awareness-raising sessions.
3-Separated children: educational sessions and support groups for separated and unaccompanied children ,workshops, and various activities.
4-To strengthen the local community and build the capacity of workers at CBO’s and volunteer training, committees,  have cac meetings 
5-Provide psychological and social services for abused women in the community (sexual violence and gender based violence GBV) as well screening for cases of women subjected to violence on the basis of gender-based, and refer cases to specialized care to provide counseling sessions (medical, social, psychological and legal) for those women.
6- Provide psychological and social services individual and groups sessions (basic and advanced, referral) for those who are having psychological problems ( like bed wetting for children adjustment problems for adults…etc) concentrating on child protection( cp) :prevention, procedures, response, referrals, trainings and workshops
7- cfs for children","Indirect appeal","UNHCR","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/12/2014","Men","","","","Men","   Urban areas - "
"2451","Amman",1275967361,4091,335621882,"Amman Governorate",311,"HI","4. Community level rehabilitation provided","HEALTH-4. Coverage & Rehabilitation",23776,446,"Number of rehabilitation sessions conducted at home by a Physical Therapist and/or Occupational Therapist provided to Syrian women 18 and over in urban setting","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","Central",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","4. Coverage & Rehabilitation","HEALTH","1705","AMMAN","2","Center","01/08/2014","Men","Women","","","WomenMen","   Urban areas - "
"2461","Amman",444744196,4077,335621882,"Amman Governorate",775,"IFH/NHF ","2. Reproductive Health: Comprehensive service","HEALTH-1. Primary Healthcare Access",23703,8,"Number of antenatal consultations provided to non-Syrian women over 18 that month","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","Central",,,,,"Objective: 
Provide quality comprehensive RH services and promote reproductive health rights

Target groups: 
Refugee and Host community (30%) women, men, girls and boys in Amman (Sweileh and Al Hashmi)

Description of the Project:
IFH will provide critical outreach activities targeting Syrian refugees within the host community to disseminate information on the availability and type of services available to Syrians, and increase access to quality RH and GBV services.

Activities include:
- Conduct awareness activities on RH & GBV
- Provision of RH related medical \ counseling services
- Perform specialized home visits
- Distribution of IEC material
- Conduct campaigns on RH & GBV

","Indirect appeal","UNFPA","Yes"," "," "," ","Urban areas","1. Primary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/07/2014","Men","Women","","","WomenMen","   Urban areas - "
"2463","Amman",654304370,4082,335621882,"Amman Governorate",249,"WHO","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23739,53,"Number of clinical secondary mental health consultations provided to boys under 18 (non Syrian)","2014-11",1064,"RRP6 - Performance Indicators","Individual","2014-11","Central",,,,,"Support the provision of comprehensive mental health services through the bio-psychosocial, multidisciplinary model at 2 MoH outpatient facilities.","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/11/2014","Men","","Boys","","BoysMen","   Urban areas - "
"2464","Amman",444744196,4077,335621882,"Amman Governorate",775,"IFH/NHF ","2. Reproductive Health: Comprehensive service","HEALTH-1. Primary Healthcare Access",23703,9,"Number of antenatal consultations provided to non-Syrian women over 18 that month","2014-11",1064,"RRP6 - Performance Indicators","Individual","2014-11","Central",,,,,"Objective: 
Provide quality comprehensive RH services and promote reproductive health rights

Target groups: 
Refugee and Host community (30%) women, men, girls and boys in Amman (Sweileh and Al Hashmi)

Description of the Project:
IFH will provide critical outreach activities targeting Syrian refugees within the host community to disseminate information on the availability and type of services available to Syrians, and increase access to quality RH and GBV services.

Activities include:
- Conduct awareness activities on RH & GBV
- Provision of RH related medical \ counseling services
- Perform specialized home visits
- Distribution of IEC material
- Conduct campaigns on RH & GBV

","Indirect appeal","UNFPA","Yes"," "," "," ","Urban areas","1. Primary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/11/2014","Men","Women","","","WomenMen","   Urban areas - "
"2467","Amman",654304370,4082,335621882,"Amman Governorate",249,"WHO","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23739,32,"Number of clinical secondary mental health consultations provided to boys under 18 (non Syrian)","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","Central",,,,,"Support the provision of comprehensive mental health services through the bio-psychosocial, multidisciplinary model at 2 MoH outpatient facilities.","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/07/2014","Men","","Boys","","BoysMen","   Urban areas - "
"2468","Amman",1505688150,4085,335621882,"Amman Governorate",249,"WHO","1. Capacity building developed","HEALTH-3. Support",23755,9,"Number of female health workers (government, CBOs and national NGOs) who have received a complete training session that month","2014-07",1064,"RRP6 - Performance Indicators","#","2014-07","Central",,,,,"Building capacity through weekly supervision sessions for MoH mental health staff from Amman and Irbid.","Direct appeal","None","Yes"," "," "," ","Urban areas","3. Support","HEALTH","1705","AMMAN","2","Center","01/07/2014","Men","","","","Men","   Urban areas - "
"2471","Amman",818978867,4082,368868085,"Liwa Qasabat Amman",924,"CVT","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23738,51,"Number of clinical secondary mental health consultations provided to girls under 18 (non Syrian)","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","Central","Qasabat Amman",,,,"CVT Center located in Al Hashmi Al Shamali (North Hashmi).
Number of newly registered clients per month (number of ongoing clients from previous months who were provided services during the reporting month are not including to avoid that the same clients be counted more than once). 
Age group cut-point is 18 years old (girls/boys are below 18 Y/O; women/men are 18 and above). 
The category ""Men - Other affected Population"" is lacking. In January 2014, 33 ""men - other affected population"" registered with CVT in Amman.
(Funding resources: BPRM; USAID; UNVFTV; Others)","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/06/2014","Men","","","Girls","GirlsMen","   Urban areas - "
"2474","Amman",826736472,4079,335621882,"Amman Governorate",729,"JHAS","4.  Infant feeding practise promotion","HEALTH-1. Primary Healthcare Access",23716,438,"# caregivers/ mothers reached with IYCF services","2014-03",1064,"RRP6 - Performance Indicators","#","2014-03","Central",,,,,"Community based awareness and health education on proper Infant and Young Child Feeding practices in personal and group health education sessions","Indirect appeal","MEDAIR","Yes"," "," "," ","Urban areas","1. Primary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/03/2014","","","","","","   Urban areas - "
"2477","Amman",654304370,4082,335621882,"Amman Governorate",249,"WHO","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23738,24,"Number of clinical secondary mental health consultations provided to girls under 18 (non Syrian)","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","Central",,,,,"Support the provision of comprehensive mental health services through the bio-psychosocial, multidisciplinary model at 2 MoH outpatient facilities.","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/09/2014","Men","","","Girls","GirlsMen","   Urban areas - "
"2479","Amman",1227533273,4077,335621882,"Amman Governorate",729,"JHAS","2. Reproductive Health: Comprehensive service","HEALTH-1. Primary Healthcare Access",23700,7,"Number of antenatal consultations provided to Syrian  girls under 18 in urban setting that month","2014-01",1064,"RRP6 - Performance Indicators","Individual","2014-01","Central",,,,," provision of reproductive health services and emergency obstetric and newborn care
reported figures reflect program implementation within JHAS/UNHCR clinic in amman","Indirect appeal","UNFPA","Yes"," "," "," ","Urban areas","1. Primary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/01/2014","","","","Girls","Girls","   Urban areas - "
"2481","Amman",303503284,4084,335621882,"Amman Governorate",311,"HI","4. Physical rehab. for injured persons","HEALTH-2. Secondary Healthcare Access",23747,14,"Number of rehabilitation sessions conducted by a Physical Therapist and/or Occupational Therapist provided to Syrian girls under 18 in urban setting","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","Central",,,,,"","Direct appeal","None","Yes"," "," ","Other"," ","2. Secondary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/12/2014","","","","Girls","Girls","  Other  - "
"2484","Amman",818978867,4082,368868085,"Liwa Qasabat Amman",924,"CVT","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23737,1,"Number of clinical secondary mental health consultations provided to Syrian men 18 and over in urban setting","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","Central","Qasabat Amman",,,,"CVT Center located in Al Hashmi Al Shamali (North Hashmi).
Number of newly registered clients per month (number of ongoing clients from previous months who were provided services during the reporting month are not including to avoid that the same clients be counted more than once). 
Age group cut-point is 18 years old (girls/boys are below 18 Y/O; women/men are 18 and above). 
The category ""Men - Other affected Population"" is lacking. In January 2014, 33 ""men - other affected population"" registered with CVT in Amman.
(Funding resources: BPRM; USAID; UNVFTV; Others)","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/07/2014","Men","","","","Men","   Urban areas - "
"2488","Amman",288956936,4081,335621882,"Amman Governorate",729,"JHAS","1. Referral system for sec. & ter. care","HEALTH-2. Secondary Healthcare Access",23725,16,"Syrian Men in Urban - # referred for secondary and tertiary level","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","Central",,,,,"supporting referral network for the provision of secondary and tertiary / life-saving referral
Reported figures refer to referrals supported through JHAS/UNHCR clinic in Amman","Indirect appeal","UNHCR","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/06/2014","Men","","","","Men","   Urban areas - "
"2489","Amman",1505688150,4085,335621882,"Amman Governorate",249,"WHO","1. Capacity building developed","HEALTH-3. Support",23756,6,"Number of male health workers (government, CBOs and national NGOs) who have received a complete training session that month","2014-07",1064,"RRP6 - Performance Indicators","#","2014-07","Central",,,,,"Building capacity through weekly supervision sessions for MoH mental health staff from Amman and Irbid.","Direct appeal","None","Yes"," "," "," ","Urban areas","3. Support","HEALTH","1705","AMMAN","2","Center","01/07/2014","Men","","","","Men","   Urban areas - "
"2499","Amman",204867893,4082,335621882,"Amman Governorate",775,"IFH/NHF ","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23740,136,"Number of clinical secondary mental health consultations provided to  women 18 and over (non-Syrian)","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","Central",,,,,"Project Title: Provision of multidisciplinary services for Refugees and Asylum Seekers in Jordan (Syrian) 
Target group:
1-the vulnerable group of Syrian refugee families registered with the UNHCR, especially those with special needs, women, children, the elderly in the community and in the refugee camps.
2-The Community based organizations CBO’s Implementing partners and
Funded By: The UN Refugee Agency UNHCR
Activities:
1-To provide rehabilitation services and psycho-social support for children with disabilities from mental disabilities and physical- minor to moderate-, learning difficulties and problems of language and speech therapy, and physical therapy sessions. And provide advising sessions for their parents. And provide children in need with hearing aids.
2-Screeninng for cases and to be  identified and provide with basic and advanced  psychological sessions awareness-raising sessions.
3-Separated children: educational sessions and support groups for separated and unaccompanied children ,workshops, and various activities.
4-To strengthen the local community and build the capacity of workers at CBO’s and volunteer training, committees,  have cac meetings 
5-Provide psychological and social services for abused women in the community (sexual violence and gender based violence GBV) as well screening for cases of women subjected to violence on the basis of gender-based, and refer cases to specialized care to provide counseling sessions (medical, social, psychological and legal) for those women.
6- Provide psychological and social services individual and groups sessions (basic and advanced, referral) for those who are having psychological problems ( like bed wetting for children adjustment problems for adults…etc) concentrating on child protection( cp) :prevention, procedures, response, referrals, trainings and workshops
7- cfs for children","Indirect appeal","UNHCR","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/05/2014","Men","Women","","","WomenMen","   Urban areas - "
"2503","Amman",1255008380,4081,335621882,"Amman Governorate",8,"Caritas","1. Referral system for sec. & ter. care","HEALTH-2. Secondary Healthcare Access",23724,343,"Syrian Women in Urban - # referred for secondary and tertiary level","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","Central",,,,,"","Indirect appeal","Caritas","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/04/2014","Men","Women","","","WomenMen","   Urban areas - "
"2506","Amman",840673638,4085,335621882,"Amman Governorate",548,"UNFPA","1. Capacity building developed","HEALTH-3. Support",23756,10,"Number of male health workers (government, CBOs and national NGOs) who have received a complete training session that month","2014-11",1064,"RRP6 - Performance Indicators","#","2014-11","Central",,,,,"RH and GBV basics, COC, referral system","Direct appeal","UNFPA","Yes"," "," "," ","Urban areas","3. Support","HEALTH","1705","AMMAN","2","Center","01/11/2014","Men","","","","Men","   Urban areas - "
"2508","Amman",818978867,4082,368868085,"Liwa Qasabat Amman",924,"CVT","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23738,46,"Number of clinical secondary mental health consultations provided to girls under 18 (non Syrian)","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","Central","Qasabat Amman",,,,"CVT Center located in Al Hashmi Al Shamali (North Hashmi).
Number of newly registered clients per month (number of ongoing clients from previous months who were provided services during the reporting month are not including to avoid that the same clients be counted more than once). 
Age group cut-point is 18 years old (girls/boys are below 18 Y/O; women/men are 18 and above). 
The category ""Men - Other affected Population"" is lacking. In January 2014, 33 ""men - other affected population"" registered with CVT in Amman.
(Funding resources: BPRM; USAID; UNVFTV; Others)","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/08/2014","Men","","","Girls","GirlsMen","   Urban areas - "
"2509","Amman",654304370,4082,335621882,"Amman Governorate",249,"WHO","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23741,1645,"Number of clinical secondary mental health consultations provided to men 18 and over (non Syrian)","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","Central",,,,,"Support the provision of comprehensive mental health services through the bio-psychosocial, multidisciplinary model at 2 MoH outpatient facilities.","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/12/2014","Men","","","","Men","   Urban areas - "
"2510","Amman",818978867,4082,368868085,"Liwa Qasabat Amman",924,"CVT","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23737,19,"Number of clinical secondary mental health consultations provided to Syrian men 18 and over in urban setting","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","Central","Qasabat Amman",,,,"CVT Center located in Al Hashmi Al Shamali (North Hashmi).
Number of newly registered clients per month (number of ongoing clients from previous months who were provided services during the reporting month are not including to avoid that the same clients be counted more than once). 
Age group cut-point is 18 years old (girls/boys are below 18 Y/O; women/men are 18 and above). 
The category ""Men - Other affected Population"" is lacking. In January 2014, 33 ""men - other affected population"" registered with CVT in Amman.
(Funding resources: BPRM; USAID; UNVFTV; Others)","Direct appeal","None","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/02/2014","Men","","","","Men","   Urban areas - "
"2511","Amman",204867893,4082,335621882,"Amman Governorate",775,"IFH/NHF ","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23736,113,"Number of clinical secondary mental health consultations provided to Syrian women 18 and over in urban setting","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","Central",,,,,"Project Title: Provision of multidisciplinary services for Refugees and Asylum Seekers in Jordan (Syrian) 
Target group:
1-the vulnerable group of Syrian refugee families registered with the UNHCR, especially those with special needs, women, children, the elderly in the community and in the refugee camps.
2-The Community based organizations CBO’s Implementing partners and
Funded By: The UN Refugee Agency UNHCR
Activities:
1-To provide rehabilitation services and psycho-social support for children with disabilities from mental disabilities and physical- minor to moderate-, learning difficulties and problems of language and speech therapy, and physical therapy sessions. And provide advising sessions for their parents. And provide children in need with hearing aids.
2-Screeninng for cases and to be  identified and provide with basic and advanced  psychological sessions awareness-raising sessions.
3-Separated children: educational sessions and support groups for separated and unaccompanied children ,workshops, and various activities.
4-To strengthen the local community and build the capacity of workers at CBO’s and volunteer training, committees,  have cac meetings 
5-Provide psychological and social services for abused women in the community (sexual violence and gender based violence GBV) as well screening for cases of women subjected to violence on the basis of gender-based, and refer cases to specialized care to provide counseling sessions (medical, social, psychological and legal) for those women.
6- Provide psychological and social services individual and groups sessions (basic and advanced, referral) for those who are having psychological problems ( like bed wetting for children adjustment problems for adults…etc) concentrating on child protection( cp) :prevention, procedures, response, referrals, trainings and workshops
7- cfs for children","Indirect appeal","UNHCR","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/04/2014","Men","Women","","","WomenMen","   Urban areas - "
"2513","Amman",204867893,4082,335621882,"Amman Governorate",775,"IFH/NHF ","2. Secondary mental health services provided","HEALTH-2. Secondary Healthcare Access",23740,66,"Number of clinical secondary mental health consultations provided to  women 18 and over (non-Syrian)","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","Central",,,,,"Project Title: Provision of multidisciplinary services for Refugees and Asylum Seekers in Jordan (Syrian) 
Target group:
1-the vulnerable group of Syrian refugee families registered with the UNHCR, especially those with special needs, women, children, the elderly in the community and in the refugee camps.
2-The Community based organizations CBO’s Implementing partners and
Funded By: The UN Refugee Agency UNHCR
Activities:
1-To provide rehabilitation services and psycho-social support for children with disabilities from mental disabilities and physical- minor to moderate-, learning difficulties and problems of language and speech therapy, and physical therapy sessions. And provide advising sessions for their parents. And provide children in need with hearing aids.
2-Screeninng for cases and to be  identified and provide with basic and advanced  psychological sessions awareness-raising sessions.
3-Separated children: educational sessions and support groups for separated and unaccompanied children ,workshops, and various activities.
4-To strengthen the local community and build the capacity of workers at CBO’s and volunteer training, committees,  have cac meetings 
5-Provide psychological and social services for abused women in the community (sexual violence and gender based violence GBV) as well screening for cases of women subjected to violence on the basis of gender-based, and refer cases to specialized care to provide counseling sessions (medical, social, psychological and legal) for those women.
6- Provide psychological and social services individual and groups sessions (basic and advanced, referral) for those who are having psychological problems ( like bed wetting for children adjustment problems for adults…etc) concentrating on child protection( cp) :prevention, procedures, response, referrals, trainings and workshops
7- cfs for children","Indirect appeal","UNHCR","Yes"," "," "," ","Urban areas","2. Secondary Healthcare Access","HEALTH","1705","AMMAN","2","Center","01/09/2014","Men","Women","","","WomenMen","   Urban areas - "
