"","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","Indicator","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","StartDate","men","women","boy","girl","Gender","SiteType"
"17058","Mafraq",1952412661,4135,1086983672,"Zaatari District 6",53,"OXFAM","5.  Improvement/extension/rehabilitation","WASH-2. Sanitation / Protection from the spread of disease",24161,1579,"Syrian Men benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","2014-12",1064,"RRP6 Impact Indicators","Individual","2014-12","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 6","Maintenance works of WASH Blocks in Zaatari Camp (District 6)","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/12/2014","Men","","","","Men","Camp    - "
"17067","Mafraq",146908102,4133,1987219087,"Zaatari District 8",53,"OXFAM","3. Solid waste management in the camps.","WASH-2. Sanitation / Protection from the spread of disease",38772,2508,"Syrian Girls in Camp having access to gender appropriate sanitation facilities","2014-09",1064,,"Individual","2014-09","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 8","PHP solid waste management in district 8

Beneficiaries:

Girls 2508

Boys 2680

Women 2099

Men 1799","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/09/2014","","","","Girls","Girls","Camp    - "
"17068","Mafraq",146908102,4133,1987219087,"Zaatari District 8",53,"OXFAM","3. Solid waste management in the camps.","WASH-2. Sanitation / Protection from the spread of disease",38775,1799,"Syrian Men in Camp having access to gender appropriate sanitation facilities","2014-08",1064,,"Individual","2014-08","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 8","PHP solid waste management in district 8

Beneficiaries:

Girls 2508

Boys 2680

Women 2099

Men 1799","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/08/2014","Men","","","","Men","Camp    - "
"17069","Mafraq",146908102,4133,1987219087,"Zaatari District 8",53,"OXFAM","3. Solid waste management in the camps.","WASH-2. Sanitation / Protection from the spread of disease",38772,2508,"Syrian Girls in Camp having access to gender appropriate sanitation facilities","2014-11",1064,,"Individual","2014-11","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 8","PHP solid waste management in district 8

Beneficiaries:

Girls 2508

Boys 2680

Women 2099

Men 1799","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/11/2014","","","","Girls","Girls","Camp    - "
"17071","Mafraq",146908102,4133,1987219087,"Zaatari District 8",53,"OXFAM","3. Solid waste management in the camps.","WASH-2. Sanitation / Protection from the spread of disease",38772,2508,"Syrian Girls in Camp having access to gender appropriate sanitation facilities","2014-10",1064,,"Individual","2014-10","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 8","PHP solid waste management in district 8

Beneficiaries:

Girls 2508

Boys 2680

Women 2099

Men 1799","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/10/2014","","","","Girls","Girls","Camp    - "
"17072","Mafraq",146908102,4133,1987219087,"Zaatari District 8",53,"OXFAM","3. Solid waste management in the camps.","WASH-2. Sanitation / Protection from the spread of disease",38773,2680,"Syrian Boys in Camp having access to gender appropriate sanitation facilities","2014-11",1064,,"Individual","2014-11","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 8","PHP solid waste management in district 8

Beneficiaries:

Girls 2508

Boys 2680

Women 2099

Men 1799","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/11/2014","","","Boys","","Boys","Camp    - "
"17091","Mafraq",421034706,4133,1086983672,"Zaatari District 6",53,"OXFAM","3. Solid waste management in the camps.","WASH-2. Sanitation / Protection from the spread of disease",38774,1842,"Syrian Women in Camp having access to gender appropriate sanitation facilities","2014-08",1064,,"Individual","2014-08","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 6","PHP solid waste management in district 6

Beneficiaries:

Girls 2201
Boys 2353
Women 1842
Men 1579","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/08/2014","Men","Women","","","WomenMen","Camp    - "
"17101","Mafraq",371136359,4129,302580027,"Liwa al Badiyah ash Shamaliyah al Gharbiyah",746,"JEN","3. Access to safe water in host communities","WASH-1. Water Access",24125,55,"Syrian Girls in Urban - # having improved access to safe water","2014-06",1064,"RRP6 Impact Indicators","Individual","2014-06","North","Badiah Shamaliyah Gharbiyah","Al Badyeh shamalyah Al gharbyah",,,"JEN's hygiene promoters conduct training-of-trainers (TOT) sessions to teachers in public schools to promote proper hygiene practices to students. Teachers trained through JEN hygiene promoters conduct direct student sessions to ensure that students benefit from the hygiene promotion activities.","Indirect appeal","UNICEF","No"," "," "," ","Urban areas","1. Water Access","WASH","1711","MAFRAQ","1","North","01/06/2014","","","","Girls","Girls","   Urban areas - "
"17130","Mafraq",218662720,4137,1048500186,"Mafraq Governorate",255,"ACTED","2. Hygiene & water conservation awareness","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24179,388,"Girls - Other affected Population reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","2014-11",1064,"RRP6 - Performance Indicators","Individual","2014-11","North",,,,,"Hygiene Promotion to Syrian refugees and Vulnerable Jordanians through School,Youth and Women Session.
covering topics such as hand washing , food safety and Women's health.
urban/rural populations in Host communities are reacted through this activities.

 ","Direct appeal","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1711","MAFRAQ","1","North","01/11/2014","","","","Girls","Girls"," Informal Tented SettlementOtherUrban areas - "
"17135","Mafraq",854880644,4137,1550824125,"Mafraq City",146,"LWF","2. Hygiene & water conservation awareness","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24177,200,"Syrian Women in Urban reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","North","Mafraq Qasabah","Al Mafraq",,,"","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1711","MAFRAQ","1","North","01/08/2014","Men","Women","","","WomenMen","   Urban areas - "
"17137","Mafraq",2000328987,4136,1987219087,"Zaatari District 8",53,"OXFAM","1. Promotion of hygiene & water conservation","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24168,173,"Syrian Women in Camp","2014-11",1064,"Impacted population this month","Individual","2014-11","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 8","Grey Water Garden Mobilisation and Planting","Appeal outside of RRP6","None","No","Camp"," "," "," ","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1711","MAFRAQ","1","North","01/11/2014","Men","Women","","","WomenMen","Camp    - "
"17138","Mafraq",2000328987,4136,1987219087,"Zaatari District 8",53,"OXFAM","1. Promotion of hygiene & water conservation","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24166,105,"Syrian Girls in Camp","2014-11",1064,"Impacted population this month","Individual","2014-11","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 8","Grey Water Garden Mobilisation and Planting","Appeal outside of RRP6","None","No","Camp"," "," "," ","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1711","MAFRAQ","1","North","01/11/2014","","","","Girls","Girls","Camp    - "
"17139","Mafraq",2000328987,4136,1987219087,"Zaatari District 8",53,"OXFAM","1. Promotion of hygiene & water conservation","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24169,182,"Syrian Men in Camp","2014-11",1064,"Impacted population this month","Individual","2014-11","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 8","Grey Water Garden Mobilisation and Planting","Appeal outside of RRP6","None","No","Camp"," "," "," ","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1711","MAFRAQ","1","North","01/11/2014","Men","","","","Men","Camp    - "
"17150","Mafraq",1817334357,4127,1987219087,"Zaatari District 8",53,"OXFAM","1. Access to safe water in Camps","WASH-1. Water Access",24112,1799,"Syrian Men in Camp - # with access to potable water in camps as per the agreed minimum standards.","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 8","Replacement/ of tanks in District 8","Appeal outside of RRP6","None","No","Camp"," "," "," ","1. Water Access","WASH","1711","MAFRAQ","1","North","01/09/2014","Men","","","","Men","Camp    - "
"17184","Mafraq",634252503,4136,1370683219,"Zaatari District 5",746,"JEN","1. Promotion of hygiene & water conservation","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24167,404,"Syrian Boys in Camp","2014-04",1064,"Impacted population this month","Individual","2014-04","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 5","JEN is the main WASH actor in Districts 3, 4, and 5, maintaining WASH facilities and conducting hygiene promotion activities. JEN's hygiene promotion activity includes tent-to-tent visits to promote monthly hygiene messages through its 28 hygiene promoters (14 teams).","Indirect appeal","UNICEF","Yes","Camp"," "," "," ","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1711","MAFRAQ","1","North","01/04/2014","","","Boys","","Boys","Camp    - "
"17188","Mafraq",634252503,4136,1370683219,"Zaatari District 5",746,"JEN","1. Promotion of hygiene & water conservation","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24166,60,"Syrian Girls in Camp","2014-06",1064,"Impacted population this month","Individual","2014-06","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 5","JEN is the main WASH actor in Districts 3, 4, and 5, maintaining WASH facilities and conducting hygiene promotion activities. JEN's hygiene promotion activity includes tent-to-tent visits to promote monthly hygiene messages through its 28 hygiene promoters (14 teams).","Indirect appeal","UNICEF","Yes","Camp"," "," "," ","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1711","MAFRAQ","1","North","01/06/2014","","","","Girls","Girls","Camp    - "
"17190","Mafraq",1295624977,4131,637337121,"Zaatari Camp (all district)",255,"ACTED","1. Access to sanitation facilities","WASH-2. Sanitation / Protection from the spread of disease",24139,12850,"Syrian Women in Camp","2014-04",1064,"Impacted population this month","Individual","2014-04","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp",,"Community mobilization - dissemination of key messages. In coordination with other components and agencies, CM team disseminates key messages ensuring uniformity in messages delivery.

Only in ACTED Districts 1/2/9/10/11/12

Beneficiaries in Za'atari Camp:
10,400 men
12,850 women
13,600 boys
13,150 girls","Indirect appeal","UNICEF","Yes","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/04/2014","Men","Women","","","WomenMen","Camp    - "
"17191","Mafraq",1295624977,4131,637337121,"Zaatari Camp (all district)",255,"ACTED","1. Access to sanitation facilities","WASH-2. Sanitation / Protection from the spread of disease",24137,13150,"Syrian Girls in Camp","2014-03",1064,"Impacted population this month","Individual","2014-03","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp",,"Community mobilization - dissemination of key messages. In coordination with other components and agencies, CM team disseminates key messages ensuring uniformity in messages delivery.

Only in ACTED Districts 1/2/9/10/11/12

Beneficiaries in Za'atari Camp:
10,400 men
12,850 women
13,600 boys
13,150 girls","Indirect appeal","UNICEF","Yes","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/03/2014","","","","Girls","Girls","Camp    - "
"17193","Mafraq",1295624977,4131,637337121,"Zaatari Camp (all district)",255,"ACTED","1. Access to sanitation facilities","WASH-2. Sanitation / Protection from the spread of disease",24139,12850,"Syrian Women in Camp","2014-05",1064,"Impacted population this month","Individual","2014-05","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp",,"Community mobilization - dissemination of key messages. In coordination with other components and agencies, CM team disseminates key messages ensuring uniformity in messages delivery.

Only in ACTED Districts 1/2/9/10/11/12

Beneficiaries in Za'atari Camp:
10,400 men
12,850 women
13,600 boys
13,150 girls","Indirect appeal","UNICEF","Yes","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/05/2014","Men","Women","","","WomenMen","Camp    - "
"17202","Mafraq",946569196,4128,1086983672,"Zaatari District 6",53,"OXFAM","2. Safe water in public places in camps.","WASH-1. Water Access",24123,1842,"Syrian Women in Camp - # having access to safe water in schools, youth/child friendly spaces and in public places","2014-11",1064,"RRP6 Impact Indicators","Individual","2014-11","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 6","Removal of illegal connections District 6","Indirect appeal","None","No","Camp"," "," "," ","1. Water Access","WASH","1711","MAFRAQ","1","North","01/11/2014","Men","Women","","","WomenMen","Camp    - "
"17222","Mafraq",712436800,4131,1086983672,"Zaatari District 6",53,"OXFAM","1. Access to sanitation facilities","WASH-2. Sanitation / Protection from the spread of disease",24139,92,"Syrian Women in Camp","2014-11",1064,"Impacted population this month","Individual","2014-11","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 6","Install two prefab WASH block and 5 standalone water tanks for the new arrived refugees in D6 /st 41 (extension).","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/11/2014","Men","Women","","","WomenMen","Camp    - "
"17229","Mafraq",542399811,4136,1086983672,"Zaatari District 6",53,"OXFAM","1. Promotion of hygiene & water conservation","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24167,6,"Syrian Boys in Camp","2014-12",1064,"Impacted population this month","Individual","2014-12","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 6","Painting on  Water Tanks","Appeal outside of RRP6","None","No","Camp"," "," "," ","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1711","MAFRAQ","1","North","01/12/2014","","","Boys","","Boys","Camp    - "
"17230","Mafraq",542399811,4136,1086983672,"Zaatari District 6",53,"OXFAM","1. Promotion of hygiene & water conservation","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24169,4,"Syrian Men in Camp","2014-12",1064,"Impacted population this month","Individual","2014-12","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 6","Painting on  Water Tanks","Appeal outside of RRP6","None","No","Camp"," "," "," ","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1711","MAFRAQ","1","North","01/12/2014","Men","","","","Men","Camp    - "
"17235","Mafraq",523430873,4133,29782841,"Zaatari District 7",53,"OXFAM","3. Solid waste management in the camps.","WASH-2. Sanitation / Protection from the spread of disease",38773,2264,"Syrian Boys in Camp having access to gender appropriate sanitation facilities","2014-08",1064,,"Individual","2014-08","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 7","PHP solid waste management in district 7

Beneficiaries:

Girls 2119
Boys 2264
Women 1773
Men 1520","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/08/2014","","","Boys","","Boys","Camp    - "
"17243","Mafraq",946569196,4128,1086983672,"Zaatari District 6",53,"OXFAM","2. Safe water in public places in camps.","WASH-1. Water Access",24121,2201,"Syrian Girls in Camp - # having access to safe water in schools, youth/child friendly spaces and in public places","2014-10",1064,"RRP6 Impact Indicators","Individual","2014-10","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 6","Removal of illegal connections District 6","Indirect appeal","None","No","Camp"," "," "," ","1. Water Access","WASH","1711","MAFRAQ","1","North","01/10/2014","","","","Girls","Girls","Camp    - "
"17263","Mafraq",979824443,4129,1048500186,"Mafraq Governorate",255,"ACTED","3. Access to safe water in host communities","WASH-1. Water Access",24126,343,"Syrian Boys in Urban - # having improved access to safe water","2014-03",1064,"RRP6 Impact Indicators","Individual","2014-03","North",,,,,"Improvement of access to safe water supply and sanitation through rehabilitation of WASH infrastructure at a household level. Activity was submitted under WASH1.3 and WASH and 2.4 to RRP6,  as WASH rehabilitation's address both water supply and sanitation needs of beneficiary households the data for the activity has been recorded under one activity and will be reported accordingly to avoid duplication. ","Direct appeal","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","1. Water Access","WASH","1711","MAFRAQ","1","North","01/03/2014","","","Boys","","Boys"," Informal Tented SettlementOtherUrban areas - "
"17264","Mafraq",979824443,4129,1048500186,"Mafraq Governorate",255,"ACTED","3. Access to safe water in host communities","WASH-1. Water Access",24131,44,"Women - Other affected Population - # having improved access to safe water","2014-03",1064,"RRP6 Impact Indicators","Individual","2014-03","North",,,,,"Improvement of access to safe water supply and sanitation through rehabilitation of WASH infrastructure at a household level. Activity was submitted under WASH1.3 and WASH and 2.4 to RRP6,  as WASH rehabilitation's address both water supply and sanitation needs of beneficiary households the data for the activity has been recorded under one activity and will be reported accordingly to avoid duplication. ","Direct appeal","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","1. Water Access","WASH","1711","MAFRAQ","1","North","01/03/2014","Men","Women","","","WomenMen"," Informal Tented SettlementOtherUrban areas - "
"17266","Mafraq",421034706,4133,1086983672,"Zaatari District 6",53,"OXFAM","3. Solid waste management in the camps.","WASH-2. Sanitation / Protection from the spread of disease",38772,2201,"Syrian Girls in Camp having access to gender appropriate sanitation facilities","2014-10",1064,,"Individual","2014-10","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 6","PHP solid waste management in district 6

Beneficiaries:

Girls 2201
Boys 2353
Women 1842
Men 1579","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/10/2014","","","","Girls","Girls","Camp    - "
"17268","Mafraq",421034706,4133,1086983672,"Zaatari District 6",53,"OXFAM","3. Solid waste management in the camps.","WASH-2. Sanitation / Protection from the spread of disease",38772,2201,"Syrian Girls in Camp having access to gender appropriate sanitation facilities","2014-11",1064,,"Individual","2014-11","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 6","PHP solid waste management in district 6

Beneficiaries:

Girls 2201
Boys 2353
Women 1842
Men 1579","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/11/2014","","","","Girls","Girls","Camp    - "
"17282","Mafraq",946569196,4128,1086983672,"Zaatari District 6",53,"OXFAM","2. Safe water in public places in camps.","WASH-1. Water Access",24122,2353,"Syrian Boys in Camp - # having access to safe water in schools, youth/child friendly spaces and in public places","2014-11",1064,"RRP6 Impact Indicators","Individual","2014-11","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 6","Removal of illegal connections District 6","Indirect appeal","None","No","Camp"," "," "," ","1. Water Access","WASH","1711","MAFRAQ","1","North","01/11/2014","","","Boys","","Boys","Camp    - "
"17312","Mafraq",250444431,4135,29782841,"Zaatari District 7",53,"OXFAM","5.  Improvement/extension/rehabilitation","WASH-2. Sanitation / Protection from the spread of disease",24160,1773,"Syrian Women benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","2014-09",1064,"RRP6 Impact Indicators","Individual","2014-09","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 7","Maintenance works of WASH Blocks in Zaatare camp (District 7)","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/09/2014","Men","Women","","","WomenMen","Camp    - "
"17316","Mafraq",250444431,4135,29782841,"Zaatari District 7",53,"OXFAM","5.  Improvement/extension/rehabilitation","WASH-2. Sanitation / Protection from the spread of disease",24159,2264,"Syrian Boys benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","2014-08",1064,"RRP6 Impact Indicators","Individual","2014-08","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 7","Maintenance works of WASH Blocks in Zaatare camp (District 7)","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/08/2014","Men","","Boys","","BoysMen","Camp    - "
"17317","Mafraq",250444431,4135,29782841,"Zaatari District 7",53,"OXFAM","5.  Improvement/extension/rehabilitation","WASH-2. Sanitation / Protection from the spread of disease",24158,2119,"Syrian Girls benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","2014-12",1064,"RRP6 Impact Indicators","Individual","2014-12","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 7","Maintenance works of WASH Blocks in Zaatare camp (District 7)","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/12/2014","Men","","","Girls","GirlsMen","Camp    - "
"17318","Mafraq",250444431,4135,29782841,"Zaatari District 7",53,"OXFAM","5.  Improvement/extension/rehabilitation","WASH-2. Sanitation / Protection from the spread of disease",24161,1520,"Syrian Men benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","2014-10",1064,"RRP6 Impact Indicators","Individual","2014-10","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 7","Maintenance works of WASH Blocks in Zaatare camp (District 7)","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/10/2014","Men","","","","Men","Camp    - "
"17319","Mafraq",250444431,4135,29782841,"Zaatari District 7",53,"OXFAM","5.  Improvement/extension/rehabilitation","WASH-2. Sanitation / Protection from the spread of disease",24160,1773,"Syrian Women benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","2014-10",1064,"RRP6 Impact Indicators","Individual","2014-10","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 7","Maintenance works of WASH Blocks in Zaatare camp (District 7)","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/10/2014","Men","Women","","","WomenMen","Camp    - "
"17341","Mafraq",712436800,4131,1086983672,"Zaatari District 6",53,"OXFAM","1. Access to sanitation facilities","WASH-2. Sanitation / Protection from the spread of disease",24137,110,"Syrian Girls in Camp","2014-11",1064,"Impacted population this month","Individual","2014-11","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 6","Install two prefab WASH block and 5 standalone water tanks for the new arrived refugees in D6 /st 41 (extension).","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/11/2014","","","","Girls","Girls","Camp    - "
"17342","Mafraq",712436800,4131,1086983672,"Zaatari District 6",53,"OXFAM","1. Access to sanitation facilities","WASH-2. Sanitation / Protection from the spread of disease",24138,118,"Syrian Boys in Camp","2014-11",1064,"Impacted population this month","Individual","2014-11","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 6","Install two prefab WASH block and 5 standalone water tanks for the new arrived refugees in D6 /st 41 (extension).","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/11/2014","","","Boys","","Boys","Camp    - "
"17362","Mafraq",523430873,4133,29782841,"Zaatari District 7",53,"OXFAM","3. Solid waste management in the camps.","WASH-2. Sanitation / Protection from the spread of disease",38773,2264,"Syrian Boys in Camp having access to gender appropriate sanitation facilities","2014-10",1064,,"Individual","2014-10","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 7","PHP solid waste management in district 7

Beneficiaries:

Girls 2119
Boys 2264
Women 1773
Men 1520","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/10/2014","","","Boys","","Boys","Camp    - "
"17377","Mafraq",421034706,4133,1086983672,"Zaatari District 6",53,"OXFAM","3. Solid waste management in the camps.","WASH-2. Sanitation / Protection from the spread of disease",38772,2201,"Syrian Girls in Camp having access to gender appropriate sanitation facilities","2014-08",1064,,"Individual","2014-08","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 6","PHP solid waste management in district 6

Beneficiaries:

Girls 2201
Boys 2353
Women 1842
Men 1579","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/08/2014","","","","Girls","Girls","Camp    - "
"17378","Mafraq",421034706,4133,1086983672,"Zaatari District 6",53,"OXFAM","3. Solid waste management in the camps.","WASH-2. Sanitation / Protection from the spread of disease",38775,1579,"Syrian Men in Camp having access to gender appropriate sanitation facilities","2014-10",1064,,"Individual","2014-10","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 6","PHP solid waste management in district 6

Beneficiaries:

Girls 2201
Boys 2353
Women 1842
Men 1579","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/10/2014","Men","","","","Men","Camp    - "
"17382","Mafraq",979824443,4129,1048500186,"Mafraq Governorate",255,"ACTED","3. Access to safe water in host communities","WASH-1. Water Access",24128,207,"Syrian Men in Urban - # having improved access to safe water","2014-03",1064,"RRP6 Impact Indicators","Individual","2014-03","North",,,,,"Improvement of access to safe water supply and sanitation through rehabilitation of WASH infrastructure at a household level. Activity was submitted under WASH1.3 and WASH and 2.4 to RRP6,  as WASH rehabilitation's address both water supply and sanitation needs of beneficiary households the data for the activity has been recorded under one activity and will be reported accordingly to avoid duplication. ","Direct appeal","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","1. Water Access","WASH","1711","MAFRAQ","1","North","01/03/2014","Men","","","","Men"," Informal Tented SettlementOtherUrban areas - "
"17412","Mafraq",421034706,4133,1086983672,"Zaatari District 6",53,"OXFAM","3. Solid waste management in the camps.","WASH-2. Sanitation / Protection from the spread of disease",38774,1842,"Syrian Women in Camp having access to gender appropriate sanitation facilities","2014-10",1064,,"Individual","2014-10","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 6","PHP solid waste management in district 6

Beneficiaries:

Girls 2201
Boys 2353
Women 1842
Men 1579","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/10/2014","Men","Women","","","WomenMen","Camp    - "
"17421","Mafraq",1952412661,4135,1086983672,"Zaatari District 6",53,"OXFAM","5.  Improvement/extension/rehabilitation","WASH-2. Sanitation / Protection from the spread of disease",24159,2353,"Syrian Boys benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","2014-08",1064,"RRP6 Impact Indicators","Individual","2014-08","North","Badiah Shamaliyah Gharbiyah","Al Khaldyah","Zaatari Camp","District 6","Maintenance works of WASH Blocks in Zaatari Camp (District 6)","Appeal outside of RRP6","None","No","Camp"," "," "," ","2. Sanitation / Protection from the spread of","WASH","1711","MAFRAQ","1","North","01/08/2014","Men","","Boys","","BoysMen","Camp    - "
