"","sector","StartDate","Category","activity","Indicator","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"7353","WASH","01/04/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","AMMAN","Boys","JEN","   Urban areas - ","Indirect appeal","UNICEF","Yes","2","1705",12,"Individual","Amman Governorate","Center","Camp"
"7354","WASH","01/04/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","ZARQA","Boys","WVI","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",988,"Individual","Zarqa City","North","Camp"
"7355","WASH","01/08/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Boys","ACF","   Urban areas - ","Direct appeal","None","Yes","1","1707",13,"Individual","Liwa Bani Ubayid","North","Camp"
"7356","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Women","ACF","   Urban areas - ","Direct appeal","None","Yes","1","1707",69,"Individual","Liwa Bani Ubayid","North","Urban"
"7357","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","MAFRAQ","Girls","JEN","   Urban areas - ","Indirect appeal","UNICEF","No","1","1711",327,"Individual","Liwa al Badiyah ash Shamaliyah al Gharbiyah","North","other Affected"
"7358","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","MAFRAQ","Women","ACTED","Camp  Urban areas - ","Direct appeal","None","Yes","1","1711",39,"Individual","Mafraq Governorate","North","Urban"
"7359","WASH","01/04/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water",,"Boys","WVI","   Urban areas - ","Appeal outside of RRP6","None","No",,,402,"Individual","Liwa al Hashimiyyah",,"Camp"
"7360","WASH","01/03/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Women","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1707",12,"Individual","Irbid Governorate","North","Urban"
"7361","WASH","01/04/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water",,"Girls","WVI","   Urban areas - ","Appeal outside of RRP6","None","No",,,368,"Individual","Liwa al Hashimiyyah",,"Urban"
"7362","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","BALQA","Boys","OXFAM","   Urban areas - ","Indirect appeal","None","No","2","1702",277,"Individual","Al Balqa Governorate","Center","Camp"
"7363","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","MAFRAQ","Boys","JEN","   Urban areas - ","Indirect appeal","UNICEF","No","1","1711",5,"Individual","Liwa al Badiyah ash Shamaliyah al Gharbiyah","North","Camp"
"7364","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","MAFRAQ","Boys","ACTED","Camp  Urban areas - ","Direct appeal","None","Yes","1","1711",62,"Individual","Mafraq Governorate","North","Camp"
"7365","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Girls","JEN","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",649,"Individual","Liwa al Kurah","North","other Affected"
"7366","WASH","01/04/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","ZARQA","Girls","WVI","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",333,"Individual","Zarqa City","North","other Affected"
"7367","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","AMMAN","Boys","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","2","1705",554,"Individual","Amman Governorate","Center","Camp"
"7368","WASH","01/01/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Men","IRD"," Informal Tented SettlementOtherUrban areas - ","Indirect appeal","UNHCR","Yes","1","1707",21875,"Individual","Liwa ar Ramtha","North","other Affected"
"7369","WASH","01/05/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","ZARQA","Girls","WVI","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",1085,"Individual","Zarqa City","North","Urban"
"7370","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","JARASH","Boys","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1708",44,"Individual","Jarash Governorate","North","Camp"
"7371","WASH","01/04/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","AMMAN","Girls","JEN","   Urban areas - ","Indirect appeal","UNICEF","Yes","2","1705",3846,"Individual","Amman Governorate","Center","other Affected"
"7372","WASH","01/03/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","AJLOUN","Boys","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1701",2,"Individual","Ajlun Governorate","North","Camp"
"7373","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","MAFRAQ","Girls","JEN","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1711",43,"Individual","Mafraq City","North","Urban"
"7374","WASH","01/01/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Girls","IRD"," Informal Tented SettlementOtherUrban areas - ","Indirect appeal","UNHCR","Yes","1","1707",21875,"Individual","Liwa ar Ramtha","North","other Affected"
"7375","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Girls","ACF","   Urban areas - ","Direct appeal","None","Yes","1","1707",89,"Individual","Liwa Bani Ubayid","North","Urban"
"7376","WASH","01/04/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water",,"Men","WVI","   Urban areas - ","Appeal outside of RRP6","None","No",,,170,"Individual","Liwa al Hashimiyyah",,"other Affected"
"7377","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","MAFRAQ","Girls","ACTED","Camp  Urban areas - ","Direct appeal","None","Yes","1","1711",68,"Individual","Mafraq Governorate","North","Urban"
"7378","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","AMMAN","Girls","JEN","   Urban areas - ","Indirect appeal","UNICEF","Yes","2","1705",20,"Individual","Liwa Naur","Center","Urban"
"7379","WASH","01/01/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Girls","IRD"," Informal Tented SettlementOtherUrban areas - ","Indirect appeal","UNHCR","Yes","1","1707",4375,"Individual","Irbid Governorate","North","other Affected"
"7380","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Boys","ACF","   Urban areas - ","Direct appeal","None","Yes","1","1707",77,"Individual","Liwa Bani Ubayid","North","Camp"
"7381","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Girls","JEN","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",115,"Individual","Liwa Bani Kinanah","North","other Affected"
"7382","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","MAFRAQ","Girls","JEN","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1711",309,"Individual","Mafraq City","North","other Affected"
"7383","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","AMMAN","Boys","JEN","   Urban areas - ","Indirect appeal","UNICEF","Yes","2","1705",5,"Individual","Liwa al Jamiah","Center","Camp"
"7384","WASH","01/01/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Boys","IRD"," Informal Tented SettlementOtherUrban areas - ","Indirect appeal","UNHCR","Yes","1","1707",4375,"Individual","Irbid Governorate","North","Camp"
"7385","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Girls","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1707",121,"Individual","Irbid Governorate","North","Urban"
"11988","WASH","01/04/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Men","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",208,"Individual","King Abdullah Park Refugee Center","North","Camp"
"11989","WASH","01/02/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Women","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",258,"Individual","King Abdullah Park Refugee Center","North","Camp"
"11990","WASH","01/02/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Men","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",20800,"Individual","Zaatari Camp (all district)","North","Camp"
"11991","WASH","01/03/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Women","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",129,"Individual","Cyber City Refugee Center","North","Camp"
"11992","WASH","01/05/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Men","WVI","Camp    - ","Indirect appeal","UNICEF","No","5","2",1507,"Individual","Azraq Camp","North","Camp"
"11993","WASH","01/04/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",262,"Individual","King Abdullah Park Refugee Center","North","Camp"
"11994","WASH","01/03/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","BALQA","Boys","OXFAM","   Urban areas - ","Indirect appeal","None","Yes","2","1702",1330,"Individual","Al Balqa Governorate","Center","Camp"
"11995","WASH","01/10/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Girls","OXFAM","Camp    - ","Indirect appeal","None","No","5","2",2201,"Individual","Zaatari District 6","North","Camp"
"11996","WASH","01/04/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Men","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",104,"Individual","Cyber City Refugee Center","North","Camp"
"11997","WASH","01/01/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",262,"Individual","King Abdullah Park Refugee Center","North","Camp"
"11998","WASH","01/03/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",131,"Individual","Cyber City Refugee Center","North","Camp"
"11999","WASH","01/05/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",131,"Individual","Cyber City Refugee Center","North","Camp"
"12000","WASH","01/05/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Women","WVI","Camp    - ","Indirect appeal","UNICEF","No","5","2",1790,"Individual","Azraq Camp","North","Camp"
"12001","WASH","01/05/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",26300,"Individual","Zaatari Camp (all district)","North","Camp"
"12002","WASH","01/03/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",262,"Individual","King Abdullah Park Refugee Center","North","Camp"
"12003","WASH","01/02/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Women","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",129,"Individual","Cyber City Refugee Center","North","Camp"
"12004","WASH","01/02/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Women","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",25700,"Individual","Zaatari Camp (all district)","North","Camp"
"12005","WASH","01/10/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Girls","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2201,"Individual","Zaatari District 6","North","Camp"
"12006","WASH","01/03/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Men","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",208,"Individual","King Abdullah Park Refugee Center","North","Camp"
"12007","WASH","01/04/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",131,"Individual","Cyber City Refugee Center","North","Camp"
"12008","WASH","01/01/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Men","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",20800,"Individual","Zaatari Camp (all district)","North","Camp"
"12009","WASH","01/04/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",26300,"Individual","Zaatari Camp (all district)","North","Camp"
"12010","WASH","01/02/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",262,"Individual","King Abdullah Park Refugee Center","North","Camp"
"12011","WASH","01/07/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Men","WVI","Camp    - ","Indirect appeal","UNICEF","No","5","2",2336,"Individual","Azraq Camp","North","Camp"
"12012","WASH","01/03/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Men","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",20800,"Individual","Zaatari Camp (all district)","North","Camp"
"12013","WASH","01/09/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Women","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1773,"Individual","Zaatari District 7","North","Camp"
"12014","WASH","01/02/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Men","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",208,"Individual","King Abdullah Park Refugee Center","North","Camp"
"12015","WASH","01/03/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Men","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",104,"Individual","Cyber City Refugee Center","North","Camp"
"12016","WASH","01/01/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Women","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",258,"Individual","King Abdullah Park Refugee Center","North","Camp"
"12017","WASH","01/01/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Women","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",129,"Individual","Cyber City Refugee Center","North","Camp"
"12018","WASH","01/05/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Men","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",208,"Individual","King Abdullah Park Refugee Center","North","Camp"
"12019","WASH","01/02/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",26300,"Individual","Zaatari Camp (all district)","North","Camp"
"12020","WASH","01/03/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","BALQA","Women","OXFAM","   Urban areas - ","Indirect appeal","None","Yes","2","1702",1.265,"Individual","Al Balqa Governorate","Center","Urban"
"12021","WASH","01/09/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1579,"Individual","Zaatari District 6","North","Camp"
"12022","WASH","01/10/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Women","OXFAM","Camp    - ","Indirect appeal","None","No","5","2",1842,"Individual","Zaatari District 6","North","Camp"
"12023","WASH","01/10/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1520,"Individual","Zaatari District 7","North","Camp"
"12024","WASH","01/09/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Women","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1842,"Individual","Zaatari District 6","North","Camp"
"12025","WASH","01/05/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Men","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",104,"Individual","Cyber City Refugee Center","North","Camp"
"12026","WASH","01/10/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Men","OXFAM","Camp    - ","Indirect appeal","None","No","5","2",1579,"Individual","Zaatari District 6","North","Camp"
"12027","WASH","01/07/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Women","WVI","Camp    - ","Indirect appeal","UNICEF","No","5","2",2905,"Individual","Azraq Camp","North","Camp"
"12028","WASH","01/02/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Men","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",104,"Individual","Cyber City Refugee Center","North","Camp"
"12029","WASH","01/03/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","ZARQA","Women","OXFAM","   Urban areas - ","Indirect appeal","None","Yes","1","1712",1265,"Individual","Zarqa Governorate","North","Urban"
"12030","WASH","01/02/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",131,"Individual","Cyber City Refugee Center","North","Camp"
"12031","WASH","01/04/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Women","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",25700,"Individual","Zaatari Camp (all district)","North","Camp"
"12032","WASH","01/04/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Women","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",129,"Individual","Cyber City Refugee Center","North","Camp"
"12033","WASH","01/09/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1799,"Individual","Zaatari District 8","North","Camp"
"12034","WASH","01/10/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Girls","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2508,"Individual","Zaatari District 8","North","Camp"
"12035","WASH","01/03/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Women","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",25700,"Individual","Zaatari Camp (all district)","North","Camp"
"12036","WASH","01/09/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1520,"Individual","Zaatari District 7","North","Camp"
"12037","WASH","01/01/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Men","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",104,"Individual","Cyber City Refugee Center","North","Camp"
"12038","WASH","01/10/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Women","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1842,"Individual","Zaatari District 6","North","Camp"
"12039","WASH","01/03/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","BALQA","Girls","OXFAM","   Urban areas - ","Indirect appeal","None","Yes","2","1702",1295,"Individual","Al Balqa Governorate","Center","Urban"
"12040","WASH","01/01/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Men","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",208,"Individual","King Abdullah Park Refugee Center","North","Camp"
"12041","WASH","01/03/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","ZARQA","Girls","OXFAM","   Urban areas - ","Indirect appeal","None","Yes","1","1712",1295,"Individual","Zarqa Governorate","North","Urban"
"12042","WASH","01/10/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1799,"Individual","Zaatari District 8","North","Camp"
"12043","WASH","01/05/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",262,"Individual","King Abdullah Park Refugee Center","North","Camp"
"12044","WASH","01/05/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Men","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",20800,"Individual","Zaatari Camp (all district)","North","Camp"
"12045","WASH","01/05/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Women","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",129,"Individual","Cyber City Refugee Center","North","Camp"
"12046","WASH","01/10/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Women","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1773,"Individual","Zaatari District 7","North","Camp"
"12047","WASH","01/09/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Women","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2099,"Individual","Zaatari District 8","North","Camp"
"12048","WASH","01/10/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Girls","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2119,"Individual","Zaatari District 7","North","Camp"
"12049","WASH","01/03/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","ZARQA","Boys","OXFAM","   Urban areas - ","Indirect appeal","None","Yes","1","1712",1330,"Individual","Zarqa Governorate","North","Camp"
"12050","WASH","01/05/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Women","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",25700,"Individual","Zaatari Camp (all district)","North","Camp"
"12051","WASH","01/07/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Girls","WVI","Camp    - ","Indirect appeal","UNICEF","No","5","2",3016,"Individual","Azraq Camp","North","Camp"
"12052","WASH","01/05/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Girls","WVI","Camp    - ","Indirect appeal","UNICEF","No","5","2",1771,"Individual","Azraq Camp","North","Camp"
"12053","WASH","01/10/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Women","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2099,"Individual","Zaatari District 8","North","Camp"
"12054","WASH","01/09/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Girls","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2508,"Individual","Zaatari District 8","North","Camp"
"12055","WASH","01/04/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Men","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",20800,"Individual","Zaatari Camp (all district)","North","Camp"
"12056","WASH","01/05/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Women","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",258,"Individual","King Abdullah Park Refugee Center","North","Camp"
"12057","WASH","01/03/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Women","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",258,"Individual","King Abdullah Park Refugee Center","North","Camp"
"12058","WASH","01/04/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Women","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",258,"Individual","King Abdullah Park Refugee Center","North","Camp"
"12059","WASH","01/01/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Women","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",25700,"Individual","Zaatari Camp (all district)","North","Camp"
"12060","WASH","01/09/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Girls","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2201,"Individual","Zaatari District 6","North","Camp"
"12061","WASH","01/03/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",26300,"Individual","Zaatari Camp (all district)","North","Camp"
"12062","WASH","01/01/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",131,"Individual","Cyber City Refugee Center","North","Camp"
"12063","WASH","01/10/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1579,"Individual","Zaatari District 6","North","Camp"
"12064","WASH","01/09/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Girls","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2119,"Individual","Zaatari District 7","North","Camp"
"12065","WASH","01/01/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",26300,"Individual","Zaatari Camp (all district)","North","Camp"
"13311","WASH","01/07/2014","2. Sanitation / Protection from the spread of","5.  Improvement/extension/rehabilitation","# benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","MAFRAQ","Women","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1711",84,"Individual","Liwa al Badiyah ash Shamaliyah al Gharbiyah","North","Urban"
